"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
522452,622311,"Casas de empeño","Hospitales del sector privado de otras especialidades médicas","0.615384615384615",550.5,419.5,0.314375219279445,0.327333912904889,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
522452,624412,"Casas de empeño","Guarderías del sector público","0.666666666666667",550.5,669.5,0.314375219279445,0.310078997529974,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
522452,722411,"Casas de empeño","Centros nocturnos, discotecas y similares","0.538461538461538",550.5,472.5,0.314375219279445,0.365429383247917,52,72,"Servicios financieros y de seguros","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
522460,621491,"Sociedades financieras de objeto múltiple","Otros centros del sector privado para la atención de pacientes que no requieren hospitalización","0.833333333333333",1032,405.5,0.358614845242739,0.400360284128609,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
522460,713291,"Sociedades financieras de objeto múltiple","Venta de billetes de lotería, pronósticos deportivos y otros boletos de sorteo","0.714285714285714",1032,93.5,0.358614845242739,0.289575344506909,52,71,"Servicios financieros y de seguros","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
522490,722516,"Otras instituciones de intermediación crediticia y financiera no bursátil","Restaurantes de autoservicio","0.5",247,1652,0.341855357867251,0.25747824666859,52,72,"Servicios financieros y de seguros","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
522510,561450,"Servicios relacionados con la intermediación crediticia no bursátil","Despachos de investigación de solvencia financiera","1",40.5,5,0.195417728970036,0.242165531099857,52,56,"Servicios financieros y de seguros","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
522510,561790,"Servicios relacionados con la intermediación crediticia no bursátil","Otros servicios de limpieza","1",40.5,8,0.195417728970036,0.295918248679847,52,56,"Servicios financieros y de seguros","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
522510,622211,"Servicios relacionados con la intermediación crediticia no bursátil","Hospitales psiquiátricos y para el tratamiento por adicción del sector privado","1",40.5,2.5,0.195417728970036,0.312679265448166,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
522510,711320,"Servicios relacionados con la intermediación crediticia no bursátil","Promotores de espectáculos artísticos, culturales, deportivos y similares que no cuentan con instalaciones para presentarlos","1",40.5,20.5,0.195417728970036,0.254181609228492,52,71,"Servicios financieros y de seguros","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
523122,931411,"Centros cambiarios","Impartición de justicia","0.5",78,2414,0.256069578674972,0.382186743205669,52,93,"Servicios financieros y de seguros","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
523910,524120,"Asesoría en inversiones","Fondos de aseguramiento campesino","1",2.5,2.5,0.195281031397488,0.301537473815191,52,52,"Servicios financieros y de seguros","Servicios financieros y de seguros"
524110,611111,"Compañías de seguros","Escuelas de educación preescolar y centros de estimulación temprana del sector privado","0.5",153.5,1299,0.237545148813799,0.327435945170988,52,61,"Servicios financieros y de seguros","Servicios educativos"
524120,621610,"Fondos de aseguramiento campesino","Servicios de enfermería a domicilio","0.5",2.5,5,0.301537473815191,0.29789253737366,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,532412,"Compañías afianzadoras","Alquiler de equipo de transporte, excepto terrestre","1",2.5,8,0.223185185776768,0.274839374858001,52,53,"Servicios financieros y de seguros","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
524130,541350,"Compañías afianzadoras","Servicios de inspección de edificios","1",2.5,89,0.223185185776768,0.353014694983198,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524130,541722,"Compañías afianzadoras","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","1",2.5,75.5,0.223185185776768,0.391048841745619,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524130,541820,"Compañías afianzadoras","Agencias de relaciones públicas","1",2.5,8,0.223185185776768,0.197974062422081,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524130,541870,"Compañías afianzadoras","Distribución de material publicitario","1",2.5,2.5,0.223185185776768,0.294584670381939,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524130,541910,"Compañías afianzadoras","Servicios de investigación de mercados y encuestas de opinión pública","1",2.5,41,0.223185185776768,0.182705321810039,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524130,541990,"Compañías afianzadoras","Otros servicios profesionales, científicos y técnicos","1",2.5,5,0.223185185776768,0.298133570900382,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524130,611431,"Compañías afianzadoras","Escuelas para la capacitación de ejecutivos del sector privado","1",2.5,40.5,0.223185185776768,0.317241729228768,52,61,"Servicios financieros y de seguros","Servicios educativos"
524130,621114,"Compañías afianzadoras","Consultorios de medicina especializada del sector público","1",2.5,8,0.223185185776768,0.338211283277185,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,621411,"Compañías afianzadoras","Centros de planificación familiar del sector privado","1",2.5,36,0.223185185776768,0.294208812864774,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,621492,"Compañías afianzadoras","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",2.5,20.5,0.223185185776768,0.324385329001487,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,621512,"Compañías afianzadoras","Laboratorios médicos y de diagnóstico del sector público","1",2.5,216,0.223185185776768,0.414019702852593,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,621992,"Compañías afianzadoras","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",2.5,75.5,0.223185185776768,0.426877546642421,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,624221,"Compañías afianzadoras","Refugios temporales comunitarios del sector privado","1",2.5,2.5,0.223185185776768,0.299485516706732,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524130,713299,"Compañías afianzadoras","Otros juegos de azar","1",2.5,470,0.223185185776768,0.260272539661248,52,71,"Servicios financieros y de seguros","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
524130,713950,"Compañías afianzadoras","Boliches","1",2.5,28.5,0.223185185776768,0.292163160564501,52,71,"Servicios financieros y de seguros","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
524130,931110,"Compañías afianzadoras","Órganos legislativos","1",2.5,326.5,0.223185185776768,0.416232061338543,52,93,"Servicios financieros y de seguros","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
524210,624198,"Agentes, ajustadores y gestores de seguros y fianzas","Otros servicios de orientación y trabajo social prestados por el sector privado","0.666666666666667",741,36,0.258642332340598,0.35489173251304,52,62,"Servicios financieros y de seguros","Servicios de salud y de asistencia social"
524210,713941,"Agentes, ajustadores y gestores de seguros y fianzas","Clubes deportivos del sector privado","0.666666666666667",741,265.5,0.258642332340598,0.309672317085859,52,71,"Servicios financieros y de seguros","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
524220,541380,"Administración de fondos para el retiro","Servicios de laboratorios de pruebas","0.666666666666667",344.5,252,0.29596266822237,0.270702780032384,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524220,541711,"Administración de fondos para el retiro","Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector privado","0.666666666666667",344.5,31,0.29596266822237,0.268437920254238,52,54,"Servicios financieros y de seguros","Servicios profesionales, científicos y técnicos"
524220,611152,"Administración de fondos para el retiro","Escuelas de educación media técnica terminal del sector público","0.666666666666667",344.5,28.5,0.29596266822237,0.398369739464868,52,61,"Servicios financieros y de seguros","Servicios educativos"
524220,711111,"Administración de fondos para el retiro","Compañías de teatro del sector privado","0.666666666666667",344.5,5,0.29596266822237,0.302412440615866,52,71,"Servicios financieros y de seguros","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
531111,624121,"Alquiler sin intermediación de viviendas amuebladas","Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y personas con discapacidad","0.6",20,20.5,0.280098215586629,0.345443700697332,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
531112,621113,"Alquiler sin intermediación de viviendas no amuebladas","Consultorios de medicina especializada del sector privado","0.615384615384615",55,1629.5,0.354001645681638,0.317539451946452,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
531113,713943,"Alquiler sin intermediación de salones para fiestas y convenciones","Centros de acondicionamiento físico del sector privado","0.571428571428571",2336,2533,0.400662221724302,0.385307717034955,53,71,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
531113,812110,"Alquiler sin intermediación de salones para fiestas y convenciones","Salones y clínicas de belleza y peluquerías","0.678571428571429",2336,18491.5,0.400662221724302,0.439506910691657,53,81,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Otros servicios excepto actividades gubernamentales"
531115,811313,"Alquiler sin intermediación de teatros, estadios, auditorios y similares","Reparación y mantenimiento de maquinaria y equipo para mover, levantar y acomodar materiales","0.625",25,25,0.240660188441744,0.289159935962498,53,81,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Otros servicios excepto actividades gubernamentales"
531116,541360,"Alquiler sin intermediación de edificios industriales dentro de un parque industrial","Servicios de levantamiento geofísico","1",10.5,28.5,0.259352628325494,0.282687952076254,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
531116,713910,"Alquiler sin intermediación de edificios industriales dentro de un parque industrial","Campos de golf","0.5",10.5,216,0.259352628325494,0.3032430058744,53,71,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
531119,611411,"Alquiler sin intermediación de otros bienes raíces","Escuelas comerciales y secretariales del sector privado","0.5",5,13,0.233169015320125,0.447547985579345,53,61,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios educativos"
531319,561110,"Otros servicios relacionados con los servicios inmobiliarios","Servicios de administración de negocios","0.6",214,118,0.252573515662335,0.23170038428168,53,56,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
532122,711510,"Alquiler de autobuses, minibuses y remolques sin chofer","Artistas, escritores y técnicos independientes","0.555555555555556",31,63,0.350030050989996,0.367204275133138,53,71,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
532281,611182,"Alquiler de prendas de vestir","Escuelas del sector público de educación para necesidades especiales","0.5",220.5,670.5,0.354419530461334,0.348515659421528,53,61,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios educativos"
532282,561432,"Alquiler de mesas, sillas, vajillas y similares","Servicios de acceso a computadoras","0.764705882352941",1170.5,1929,0.450997911038449,0.521834896859059,53,56,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
532282,611132,"Alquiler de mesas, sillas, vajillas y similares","Escuelas de educación secundaria general del sector público","0.673076923076923",1170.5,6310,0.450997911038449,0.398032059102665,53,61,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios educativos"
532282,624212,"Alquiler de mesas, sillas, vajillas y similares","Servicios de alimentación comunitarios prestados por el sector público","0.714285714285714",1170.5,516.5,0.450997911038449,0.412280271658692,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532282,812310,"Alquiler de mesas, sillas, vajillas y similares","Servicios funerarios","0.653061224489796",1170.5,889,0.450997911038449,0.353835724220767,53,81,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Otros servicios excepto actividades gubernamentales"
532282,812322,"Alquiler de mesas, sillas, vajillas y similares","Administración de cementerios pertenecientes al sector público","0.655172413793103",1170.5,663.5,0.450997911038449,0.502184938018372,53,81,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Otros servicios excepto actividades gubernamentales"
532289,561740,"Alquiler de otros artículos para el hogar y personales","Servicios de limpieza de tapicería, alfombras y muebles","0.666666666666667",10,5,0.264215586319712,0.316763415466174,53,56,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
532411,812990,"Alquiler de maquinaria y equipo para construcción, minería y actividades forestales","Otros servicios personales","0.434782608695652",235,517.5,0.340794319926885,0.387374008540308,53,81,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Otros servicios excepto actividades gubernamentales"
532412,541350,"Alquiler de equipo de transporte, excepto terrestre","Servicios de inspección de edificios","1",8,89,0.274839374858001,0.353014694983198,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
532412,541722,"Alquiler de equipo de transporte, excepto terrestre","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","1",8,75.5,0.274839374858001,0.391048841745619,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
532412,541820,"Alquiler de equipo de transporte, excepto terrestre","Agencias de relaciones públicas","1",8,8,0.274839374858001,0.197974062422081,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
532412,541870,"Alquiler de equipo de transporte, excepto terrestre","Distribución de material publicitario","1",8,2.5,0.274839374858001,0.294584670381939,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
532412,541910,"Alquiler de equipo de transporte, excepto terrestre","Servicios de investigación de mercados y encuestas de opinión pública","1",8,41,0.274839374858001,0.182705321810039,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
532412,541990,"Alquiler de equipo de transporte, excepto terrestre","Otros servicios profesionales, científicos y técnicos","1",8,5,0.274839374858001,0.298133570900382,53,54,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios profesionales, científicos y técnicos"
532412,611431,"Alquiler de equipo de transporte, excepto terrestre","Escuelas para la capacitación de ejecutivos del sector privado","1",8,40.5,0.274839374858001,0.317241729228768,53,61,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios educativos"
532412,621114,"Alquiler de equipo de transporte, excepto terrestre","Consultorios de medicina especializada del sector público","1",8,8,0.274839374858001,0.338211283277185,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532412,621411,"Alquiler de equipo de transporte, excepto terrestre","Centros de planificación familiar del sector privado","1",8,36,0.274839374858001,0.294208812864774,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532412,621492,"Alquiler de equipo de transporte, excepto terrestre","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",8,20.5,0.274839374858001,0.324385329001487,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532412,621512,"Alquiler de equipo de transporte, excepto terrestre","Laboratorios médicos y de diagnóstico del sector público","1",8,216,0.274839374858001,0.414019702852593,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532412,621992,"Alquiler de equipo de transporte, excepto terrestre","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",8,75.5,0.274839374858001,0.426877546642421,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532412,624221,"Alquiler de equipo de transporte, excepto terrestre","Refugios temporales comunitarios del sector privado","1",8,2.5,0.274839374858001,0.299485516706732,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532412,713299,"Alquiler de equipo de transporte, excepto terrestre","Otros juegos de azar","1",8,470,0.274839374858001,0.260272539661248,53,71,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
532412,713950,"Alquiler de equipo de transporte, excepto terrestre","Boliches","1",8,28.5,0.274839374858001,0.292163160564501,53,71,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
532412,931110,"Alquiler de equipo de transporte, excepto terrestre","Órganos legislativos","1",8,326.5,0.274839374858001,0.416232061338543,53,93,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
532492,533110,"Alquiler de maquinaria y equipo para mover, levantar y acomodar materiales","Servicios de alquiler de marcas registradas, patentes y franquicias","0.5",246.5,2.5,0.350768925822936,0.252360118037548,53,53,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
532492,621399,"Alquiler de maquinaria y equipo para mover, levantar y acomodar materiales","Otros consultorios del sector público para el cuidado de la salud","0.5",246.5,23,0.350768925822936,0.342798935076313,53,62,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Servicios de salud y de asistencia social"
532493,811116,"Alquiler de maquinaria y equipo comercial y de servicios","Alineación y balanceo de automóviles y camiones","0.45",164,248,0.38600476905905,0.422942659608175,53,81,"Servicios inmobiliarios y de alquiler de bienes muebles e intangibles","Otros servicios excepto actividades gubernamentales"
541190,621341,"Servicios de apoyo para efectuar trámites legales","Consultorios del sector privado de audiología y de terapia ocupacional, física y del lenguaje","0.545454545454545",321.5,1115,0.358555390650602,0.398965021579989,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541211,611111,"Servicios de contabilidad y auditoría","Escuelas de educación preescolar y centros de estimulación temprana del sector privado","0.5",1846,1299,0.277558736441532,0.327435945170988,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541219,541712,"Otros servicios técnicos relacionados con la contabilidad","Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector público","0.666666666666667",33,23,0.274972073458945,0.302666696628321,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541219,611622,"Otros servicios técnicos relacionados con la contabilidad","Escuelas de deporte del sector público","0.666666666666667",33,7.5,0.274972073458945,0.294733646490837,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541219,712132,"Otros servicios técnicos relacionados con la contabilidad","Jardines botánicos y zoológicos del sector público","0.666666666666667",33,41,0.274972073458945,0.34489688337674,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541219,811123,"Otros servicios técnicos relacionados con la contabilidad","Servicios de blindaje y de adaptación de automóviles y camiones","0.666666666666667",33,28,0.274972073458945,0.362672024821179,54,81,"Servicios profesionales, científicos y técnicos","Otros servicios excepto actividades gubernamentales"
541310,611131,"Servicios de arquitectura","Escuelas de educación secundaria general del sector privado","0.545454545454545",365.5,330.5,0.265756882405291,0.323697591240889,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541340,624111,"Servicios de dibujo","Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector privado","0.5",33,49,0.298264367362084,0.290547650602031,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541340,812321,"Servicios de dibujo","Administración de cementerios pertenecientes al sector privado","0.5",33,20,0.298264367362084,0.26754124751038,54,81,"Servicios profesionales, científicos y técnicos","Otros servicios excepto actividades gubernamentales"
541350,541722,"Servicios de inspección de edificios","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","1",89,75.5,0.353014694983198,0.391048841745619,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541350,541820,"Servicios de inspección de edificios","Agencias de relaciones públicas","1",89,8,0.353014694983198,0.197974062422081,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541350,541870,"Servicios de inspección de edificios","Distribución de material publicitario","1",89,2.5,0.353014694983198,0.294584670381939,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541350,541910,"Servicios de inspección de edificios","Servicios de investigación de mercados y encuestas de opinión pública","1",89,41,0.353014694983198,0.182705321810039,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541350,541990,"Servicios de inspección de edificios","Otros servicios profesionales, científicos y técnicos","1",89,5,0.353014694983198,0.298133570900382,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541350,611431,"Servicios de inspección de edificios","Escuelas para la capacitación de ejecutivos del sector privado","1",89,40.5,0.353014694983198,0.317241729228768,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541350,621114,"Servicios de inspección de edificios","Consultorios de medicina especializada del sector público","1",89,8,0.353014694983198,0.338211283277185,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541350,621411,"Servicios de inspección de edificios","Centros de planificación familiar del sector privado","1",89,36,0.353014694983198,0.294208812864774,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541350,621492,"Servicios de inspección de edificios","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",89,20.5,0.353014694983198,0.324385329001487,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541350,621512,"Servicios de inspección de edificios","Laboratorios médicos y de diagnóstico del sector público","1",89,216,0.353014694983198,0.414019702852593,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541350,621992,"Servicios de inspección de edificios","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",89,75.5,0.353014694983198,0.426877546642421,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541350,624221,"Servicios de inspección de edificios","Refugios temporales comunitarios del sector privado","1",89,2.5,0.353014694983198,0.299485516706732,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541350,713299,"Servicios de inspección de edificios","Otros juegos de azar","1",89,470,0.353014694983198,0.260272539661248,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541350,713950,"Servicios de inspección de edificios","Boliches","1",89,28.5,0.353014694983198,0.292163160564501,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541350,931110,"Servicios de inspección de edificios","Órganos legislativos","1",89,326.5,0.353014694983198,0.416232061338543,54,93,"Servicios profesionales, científicos y técnicos","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
541370,611181,"Servicios de elaboración de mapas","Escuelas del sector privado de educación para necesidades especiales","0.5",155,38.5,0.335982483047067,0.271769584710544,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541370,624211,"Servicios de elaboración de mapas","Servicios de alimentación comunitarios prestados por el sector privado","0.5",155,45.5,0.335982483047067,0.316604847218075,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541380,611152,"Servicios de laboratorios de pruebas","Escuelas de educación media técnica terminal del sector público","1",252,28.5,0.270702780032384,0.398369739464868,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541380,711111,"Servicios de laboratorios de pruebas","Compañías de teatro del sector privado","1",252,5,0.270702780032384,0.302412440615866,54,71,"Servicios profesionales, científicos y técnicos","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
541420,541610,"Diseño industrial","Servicios de consultoría en administración","0.666666666666667",10,707.5,0.319853810024936,0.247235477519231,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541420,561520,"Diseño industrial","Organización de excursiones y paquetes turísticos para agencias de viajes (Operadores de tours)","0.666666666666667",10,30.5,0.319853810024936,0.284066855639092,54,56,"Servicios profesionales, científicos y técnicos","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
541420,562211,"Diseño industrial","Tratamiento y disposición final de residuos peligrosos por el sector privado","0.666666666666667",10,16,0.319853810024936,0.370808217526558,54,56,"Servicios profesionales, científicos y técnicos","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
541420,623211,"Diseño industrial","Residencias del sector privado para el cuidado de personas con problemas de retardo mental","0.666666666666667",10,13,0.319853810024936,0.296507526044486,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541430,611691,"Diseño gráfico","Servicios de profesores particulares","0.526315789473684",421,323.5,0.344761694906207,0.307909573197336,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541430,621211,"Diseño gráfico","Consultorios dentales del sector privado","0.521739130434783",421,4855.5,0.344761694906207,0.395930121973629,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541430,621391,"Diseño gráfico","Consultorios de nutriólogos y dietistas del sector privado","0.578947368421053",421,371.5,0.344761694906207,0.326000237564498,54,62,"Servicios profesionales, científicos y técnicos","Servicios de salud y de asistencia social"
541610,561440,"Servicios de consultoría en administración","Agencias de cobranza","0.75",707.5,248,0.247235477519231,0.284042193948176,54,56,"Servicios profesionales, científicos y técnicos","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
541610,561520,"Servicios de consultoría en administración","Organización de excursiones y paquetes turísticos para agencias de viajes (Operadores de tours)","0.666666666666667",707.5,30.5,0.247235477519231,0.284066855639092,54,56,"Servicios profesionales, científicos y técnicos","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
541712,611622,"Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector público","Escuelas de deporte del sector público","0.666666666666667",23,7.5,0.302666696628321,0.294733646490837,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
541722,541820,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Agencias de relaciones públicas","1",75.5,8,0.391048841745619,0.197974062422081,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541722,541870,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Distribución de material publicitario","1",75.5,2.5,0.391048841745619,0.294584670381939,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541722,541910,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Servicios de investigación de mercados y encuestas de opinión pública","1",75.5,41,0.391048841745619,0.182705321810039,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541722,541990,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Otros servicios profesionales, científicos y técnicos","1",75.5,5,0.391048841745619,0.298133570900382,54,54,"Servicios profesionales, científicos y técnicos","Servicios profesionales, científicos y técnicos"
541722,611431,"Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","Escuelas para la capacitación de ejecutivos del sector privado","1",75.5,40.5,0.391048841745619,0.317241729228768,54,61,"Servicios profesionales, científicos y técnicos","Servicios educativos"
